#   x       y(x)            y(x)^2       classical p(x)      V
 -5.635  9.41856165e-08  8.87093036e-15  0.00000000e+00   15.876612
 -5.634  9.47337998e-08  8.97449282e-15  0.00000000e+00   15.870978
 -5.633  9.52848954e-08  9.07921128e-15  0.00000000e+00   15.865345
 -5.632  9.58389191e-08  9.18509841e-15  0.00000000e+00   15.859712
 -5.631  9.63958870e-08  9.29216702e-15  0.00000000e+00   15.854081
 -5.630  9.69558150e-08  9.40043006e-15  0.00000000e+00   15.848450
 -5.629  9.75187192e-08  9.50990060e-15  0.00000000e+00   15.842821
 -5.628  9.80846159e-08  9.62059188e-15  0.00000000e+00   15.837192
 -5.627  9.86535213e-08  9.73251727e-15  0.00000000e+00   15.831564
 -5.626  9.92254517e-08  9.84569027e-15  0.00000000e+00   15.825938
 -5.625  9.98004236e-08  9.96012455e-15  0.00000000e+00   15.820312
 -5.624  1.00378453e-07  1.00758339e-14  0.00000000e+00   15.814688
 -5.623  1.00959558e-07  1.01928323e-14  0.00000000e+00   15.809065
 -5.622  1.01543753e-07  1.03111338e-14  0.00000000e+00   15.803442
 -5.621  1.02131057e-07  1.04307528e-14  0.00000000e+00   15.797821
 -5.620  1.02721485e-07  1.05517035e-14  0.00000000e+00   15.792200
 -5.619  1.03315055e-07  1.06740006e-14  0.00000000e+00   15.786580
 -5.618  1.03911784e-07  1.07976588e-14  0.00000000e+00   15.780962
 -5.617  1.04511688e-07  1.09226930e-14  0.00000000e+00   15.775344
 -5.616  1.05114785e-07  1.10491181e-14  0.00000000e+00   15.769728
 -5.615  1.05721093e-07  1.11769495e-14  0.00000000e+00   15.764113
 -5.614  1.06330628e-07  1.13062024e-14  0.00000000e+00   15.758498
 -5.613  1.06943408e-07  1.14368924e-14  0.00000000e+00   15.752885
 -5.612  1.07559450e-07  1.15690353e-14  0.00000000e+00   15.747272
 -5.611  1.08178772e-07  1.17026467e-14  0.00000000e+00   15.741660
 -5.610  1.08801392e-07  1.18377429e-14  0.00000000e+00   15.736050
 -5.609  1.09427327e-07  1.19743399e-14  0.00000000e+00   15.730441
 -5.608  1.10056596e-07  1.21124543e-14  0.00000000e+00   15.724832
 -5.607  1.10689216e-07  1.22521024e-14  0.00000000e+00   15.719225
 -5.606  1.11325204e-07  1.23933011e-14  0.00000000e+00   15.713618
 -5.605  1.11964581e-07  1.25360673e-14  0.00000000e+00   15.708013
 -5.604  1.12607363e-07  1.26804181e-14  0.00000000e+00   15.702408
 -5.603  1.13253568e-07  1.28263707e-14  0.00000000e+00   15.696804
 -5.602  1.13903216e-07  1.29739426e-14  0.00000000e+00   15.691202
 -5.601  1.14556324e-07  1.31231515e-14  0.00000000e+00   15.685600
 -5.600  1.15212912e-07  1.32740151e-14  0.00000000e+00   15.680000
 -5.599  1.15872998e-07  1.34265516e-14  0.00000000e+00   15.674401
 -5.598  1.16536600e-07  1.35807791e-14  0.00000000e+00   15.668802
 -5.597  1.17203738e-07  1.37367161e-14  0.00000000e+00   15.663205
 -5.596  1.17874430e-07  1.38943811e-14  0.00000000e+00   15.657608
 -5.595  1.18548695e-07  1.40537931e-14  0.00000000e+00   15.652012
 -5.594  1.19226553e-07  1.42149709e-14  0.00000000e+00   15.646418
 -5.593  1.19908022e-07  1.43779339e-14  0.00000000e+00   15.640824
 -5.592  1.20593123e-07  1.45427013e-14  0.00000000e+00   15.635232
 -5.591  1.21281874e-07  1.47092930e-14  0.00000000e+00   15.629641
 -5.590  1.21974295e-07  1.48777287e-14  0.00000000e+00   15.624050
 -5.589  1.22670406e-07  1.50480284e-14  0.00000000e+00   15.618461
 -5.588  1.23370225e-07  1.52202125e-14  0.00000000e+00   15.612872
 -5.587  1.24073774e-07  1.53943014e-14  0.00000000e+00   15.607284
 -5.586  1.24781071e-07  1.55703158e-14  0.00000000e+00   15.601698
 -5.585  1.25492138e-07  1.57482766e-14  0.00000000e+00   15.596113
 -5.584  1.26206993e-07  1.59282050e-14  0.00000000e+00   15.590528
 -5.583  1.26925657e-07  1.61101224e-14  0.00000000e+00   15.584945
 -5.582  1.27648151e-07  1.62940504e-14  0.00000000e+00   15.579362
 -5.581  1.28374494e-07  1.64800107e-14  0.00000000e+00   15.573781
 -5.580  1.29104708e-07  1.66680255e-14  0.00000000e+00   15.568200
 -5.579  1.29838812e-07  1.68581170e-14  0.00000000e+00   15.562620
 -5.578  1.30576827e-07  1.70503079e-14  0.00000000e+00   15.557042
 -5.577  1.31318775e-07  1.72446208e-14  0.00000000e+00   15.551464
 -5.576  1.32064676e-07  1.74410787e-14  0.00000000e+00   15.545888
 -5.575  1.32814551e-07  1.76397051e-14  0.00000000e+00   15.540313
 -5.574  1.33568422e-07  1.78405232e-14  0.00000000e+00   15.534738
 -5.573  1.34326308e-07  1.80435571e-14  0.00000000e+00   15.529165
 -5.572  1.35088232e-07  1.82488305e-14  0.00000000e+00   15.523592
 -5.571  1.35854216e-07  1.84563679e-14  0.00000000e+00   15.518020
 -5.570  1.36624279e-07  1.86661937e-14  0.00000000e+00   15.512450
 -5.569  1.37398445e-07  1.88783327e-14  0.00000000e+00   15.506880
 -5.568  1.38176735e-07  1.90928101e-14  0.00000000e+00   15.501312
 -5.567  1.38959170e-07  1.93096510e-14  0.00000000e+00   15.495745
 -5.566  1.39745773e-07  1.95288812e-14  0.00000000e+00   15.490178
 -5.565  1.40536566e-07  1.97505264e-14  0.00000000e+00   15.484613
 -5.564  1.41331570e-07  1.99746128e-14  0.00000000e+00   15.479048
 -5.563  1.42130809e-07  2.02011668e-14  0.00000000e+00   15.473484
 -5.562  1.42934304e-07  2.04302152e-14  0.00000000e+00   15.467922
 -5.561  1.43742077e-07  2.06617848e-14  0.00000000e+00   15.462360
 -5.560  1.44554153e-07  2.08959030e-14  0.00000000e+00   15.456800
 -5.559  1.45370552e-07  2.11325974e-14  0.00000000e+00   15.451241
 -5.558  1.46191298e-07  2.13718957e-14  0.00000000e+00   15.445682
 -5.557  1.47016414e-07  2.16138261e-14  0.00000000e+00   15.440125
 -5.556  1.47845923e-07  2.18584171e-14  0.00000000e+00   15.434568
 -5.555  1.48679848e-07  2.21056973e-14  0.00000000e+00   15.429012
 -5.554  1.49518213e-07  2.23556960e-14  0.00000000e+00   15.423458
 -5.553  1.50361040e-07  2.26084423e-14  0.00000000e+00   15.417904
 -5.552  1.51208353e-07  2.28639660e-14  0.00000000e+00   15.412352
 -5.551  1.52060176e-07  2.31222971e-14  0.00000000e+00   15.406801
 -5.550  1.52916532e-07  2.33834659e-14  0.00000000e+00   15.401250
 -5.549  1.53777446e-07  2.36475029e-14  0.00000000e+00   15.395701
 -5.548  1.54642941e-07  2.39144392e-14  0.00000000e+00   15.390152
 -5.547  1.55513041e-07  2.41843061e-14  0.00000000e+00   15.384604
 -5.546  1.56387771e-07  2.44571350e-14  0.00000000e+00   15.379058
 -5.545  1.57267155e-07  2.47329580e-14  0.00000000e+00   15.373513
 -5.544  1.58151217e-07  2.50118074e-14  0.00000000e+00   15.367968
 -5.543  1.59039981e-07  2.52937157e-14  0.00000000e+00   15.362425
 -5.542  1.59933473e-07  2.55787159e-14  0.00000000e+00   15.356882
 -5.541  1.60831718e-07  2.58668415e-14  0.00000000e+00   15.351341
 -5.540  1.61734739e-07  2.61581259e-14  0.00000000e+00   15.345800
 -5.539  1.62642563e-07  2.64526033e-14  0.00000000e+00   15.340260
 -5.538  1.63555214e-07  2.67503080e-14  0.00000000e+00   15.334722
 -5.537  1.64472718e-07  2.70512748e-14  0.00000000e+00   15.329185
 -5.536  1.65395099e-07  2.73555388e-14  0.00000000e+00   15.323648
 -5.535  1.66322384e-07  2.76631355e-14  0.00000000e+00   15.318113
 -5.534  1.67254598e-07  2.79741007e-14  0.00000000e+00   15.312578
 -5.533  1.68191768e-07  2.82884707e-14  0.00000000e+00   15.307045
 -5.532  1.69133918e-07  2.86062822e-14  0.00000000e+00   15.301512
 -5.531  1.70081075e-07  2.89275720e-14  0.00000000e+00   15.295980
 -5.530  1.71033265e-07  2.92523777e-14  0.00000000e+00   15.290450
 -5.529  1.71990514e-07  2.95807370e-14  0.00000000e+00   15.284921
 -5.528  1.72952849e-07  2.99126881e-14  0.00000000e+00   15.279392
 -5.527  1.73920297e-07  3.02482696e-14  0.00000000e+00   15.273865
 -5.526  1.74892883e-07  3.05875205e-14  0.00000000e+00   15.268338
 -5.525  1.75870635e-07  3.09304803e-14  0.00000000e+00   15.262813
 -5.524  1.76853580e-07  3.12771888e-14  0.00000000e+00   15.257288
 -5.523  1.77841745e-07  3.16276861e-14  0.00000000e+00   15.251764
 -5.522  1.78835156e-07  3.19820131e-14  0.00000000e+00   15.246242
 -5.521  1.79833842e-07  3.23402107e-14  0.00000000e+00   15.240721
 -5.520  1.80837830e-07  3.27023206e-14  0.00000000e+00   15.235200
 -5.519  1.81847147e-07  3.30683847e-14  0.00000000e+00   15.229681
 -5.518  1.82861821e-07  3.34384455e-14  0.00000000e+00   15.224162
 -5.517  1.83881880e-07  3.38125457e-14  0.00000000e+00   15.218645
 -5.516  1.84907352e-07  3.41907288e-14  0.00000000e+00   15.213128
 -5.515  1.85938265e-07  3.45730385e-14  0.00000000e+00   15.207612
 -5.514  1.86974648e-07  3.49595189e-14  0.00000000e+00   15.202098
 -5.513  1.88016528e-07  3.53502149e-14  0.00000000e+00   15.196585
 -5.512  1.89063935e-07  3.57451716e-14  0.00000000e+00   15.191072
 -5.511  1.90116897e-07  3.61444347e-14  0.00000000e+00   15.185561
 -5.510  1.91175443e-07  3.65480501e-14  0.00000000e+00   15.180050
 -5.509  1.92239602e-07  3.69560647e-14  0.00000000e+00   15.174541
 -5.508  1.93309403e-07  3.73685254e-14  0.00000000e+00   15.169032
 -5.507  1.94384876e-07  3.77854799e-14  0.00000000e+00   15.163524
 -5.506  1.95466049e-07  3.82069762e-14  0.00000000e+00   15.158018
 -5.505  1.96552952e-07  3.86330630e-14  0.00000000e+00   15.152513
 -5.504  1.97645616e-07  3.90637894e-14  0.00000000e+00   15.147008
 -5.503  1.98744069e-07  3.94992049e-14  0.00000000e+00   15.141504
 -5.502  1.99848342e-07  3.99393598e-14  0.00000000e+00   15.136002
 -5.501  2.00958465e-07  4.03843046e-14  0.00000000e+00   15.130501
 -5.500  2.02074468e-07  4.08340907e-14  0.00000000e+00   15.125000
 -5.499  2.03196382e-07  4.12887698e-14  0.00000000e+00   15.119501
 -5.498  2.04324238e-07  4.17483941e-14  0.00000000e+00   15.114002
 -5.497  2.05458065e-07  4.22130164e-14  0.00000000e+00   15.108504
 -5.496  2.06597895e-07  4.26826902e-14  0.00000000e+00   15.103008
 -5.495  2.07743759e-07  4.31574694e-14  0.00000000e+00   15.097513
 -5.494  2.08895688e-07  4.36374086e-14  0.00000000e+00   15.092018
 -5.493  2.10053714e-07  4.41225627e-14  0.00000000e+00   15.086525
 -5.492  2.11217867e-07  4.46129875e-14  0.00000000e+00   15.081032
 -5.491  2.12388180e-07  4.51087392e-14  0.00000000e+00   15.075541
 -5.490  2.13564685e-07  4.56098746e-14  0.00000000e+00   15.070050
 -5.489  2.14747413e-07  4.61164512e-14  0.00000000e+00   15.064560
 -5.488  2.15936396e-07  4.66285270e-14  0.00000000e+00   15.059072
 -5.487  2.17131667e-07  4.71461607e-14  0.00000000e+00   15.053585
 -5.486  2.18333258e-07  4.76694114e-14  0.00000000e+00   15.048098
 -5.485  2.19541201e-07  4.81983391e-14  0.00000000e+00   15.042613
 -5.484  2.20755530e-07  4.87330042e-14  0.00000000e+00   15.037128
 -5.483  2.21976278e-07  4.92734679e-14  0.00000000e+00   15.031645
 -5.482  2.23203476e-07  4.98197919e-14  0.00000000e+00   15.026162
 -5.481  2.24437160e-07  5.03720387e-14  0.00000000e+00   15.020680
 -5.480  2.25677361e-07  5.09302713e-14  0.00000000e+00   15.015200
 -5.479  2.26924114e-07  5.14945535e-14  0.00000000e+00   15.009721
 -5.478  2.28177452e-07  5.20649496e-14  0.00000000e+00   15.004242
 -5.477  2.29437409e-07  5.26415247e-14  0.00000000e+00   14.998765
 -5.476  2.30704019e-07  5.32243446e-14  0.00000000e+00   14.993288
 -5.475  2.31977317e-07  5.38134756e-14  0.00000000e+00   14.987813
 -5.474  2.33257336e-07  5.44089849e-14  0.00000000e+00   14.982338
 -5.473  2.34544112e-07  5.50109404e-14  0.00000000e+00   14.976864
 -5.472  2.35837678e-07  5.56194105e-14  0.00000000e+00   14.971392
 -5.471  2.37138071e-07  5.62344646e-14  0.00000000e+00   14.965921
 -5.470  2.38445324e-07  5.68561725e-14  0.00000000e+00   14.960450
 -5.469  2.39759473e-07  5.74846049e-14  0.00000000e+00   14.954981
 -5.468  2.41080554e-07  5.81198334e-14  0.00000000e+00   14.949512
 -5.467  2.42408601e-07  5.87619300e-14  0.00000000e+00   14.944045
 -5.466  2.43743652e-07  5.94109678e-14  0.00000000e+00   14.938578
 -5.465  2.45085741e-07  6.00670204e-14  0.00000000e+00   14.933113
 -5.464  2.46434905e-07  6.07301622e-14  0.00000000e+00   14.927648
 -5.463  2.47791179e-07  6.14004686e-14  0.00000000e+00   14.922185
 -5.462  2.49154602e-07  6.20780155e-14  0.00000000e+00   14.916722
 -5.461  2.50525208e-07  6.27628797e-14  0.00000000e+00   14.911261
 -5.460  2.51903035e-07  6.34551388e-14  0.00000000e+00   14.905800
 -5.459  2.53288119e-07  6.41548714e-14  0.00000000e+00   14.900341
 -5.458  2.54680499e-07  6.48621565e-14  0.00000000e+00   14.894882
 -5.457  2.56080211e-07  6.55770743e-14  0.00000000e+00   14.889424
 -5.456  2.57487292e-07  6.62997056e-14  0.00000000e+00   14.883968
 -5.455  2.58901781e-07  6.70301322e-14  0.00000000e+00   14.878513
 -5.454  2.60323715e-07  6.77684366e-14  0.00000000e+00   14.873058
 -5.453  2.61753132e-07  6.85147024e-14  0.00000000e+00   14.867605
 -5.452  2.63190071e-07  6.92690137e-14  0.00000000e+00   14.862152
 -5.451  2.64634570e-07  7.00314558e-14  0.00000000e+00   14.856701
 -5.450  2.66086668e-07  7.08021148e-14  0.00000000e+00   14.851250
 -5.449  2.67546403e-07  7.15810776e-14  0.00000000e+00   14.845800
 -5.448  2.69013814e-07  7.23684321e-14  0.00000000e+00   14.840352
 -5.447  2.70488941e-07  7.31642671e-14  0.00000000e+00   14.834905
 -5.446  2.71971822e-07  7.39686722e-14  0.00000000e+00   14.829458
 -5.445  2.73462498e-07  7.47817381e-14  0.00000000e+00   14.824013
 -5.444  2.74961009e-07  7.56035563e-14  0.00000000e+00   14.818568
 -5.443  2.76467393e-07  7.64342194e-14  0.00000000e+00   14.813125
 -5.442  2.77981692e-07  7.72738209e-14  0.00000000e+00   14.807682
 -5.441  2.79503945e-07  7.81224552e-14  0.00000000e+00   14.802240
 -5.440  2.81034193e-07  7.89802177e-14  0.00000000e+00   14.796800
 -5.439  2.82572477e-07  7.98472048e-14  0.00000000e+00   14.791360
 -5.438  2.84118838e-07  8.07235141e-14  0.00000000e+00   14.785922
 -5.437  2.85673316e-07  8.16092437e-14  0.00000000e+00   14.780485
 -5.436  2.87235954e-07  8.25044934e-14  0.00000000e+00   14.775048
 -5.435  2.88806792e-07  8.34093634e-14  0.00000000e+00   14.769613
 -5.434  2.90385873e-07  8.43239553e-14  0.00000000e+00   14.764178
 -5.433  2.91973238e-07  8.52483717e-14  0.00000000e+00   14.758744
 -5.432  2.93568929e-07  8.61827163e-14  0.00000000e+00   14.753312
 -5.431  2.95172989e-07  8.71270936e-14  0.00000000e+00   14.747881
 -5.430  2.96785460e-07  8.80816095e-14  0.00000000e+00   14.742450
 -5.429  2.98406385e-07  8.90463709e-14  0.00000000e+00   14.737021
 -5.428  3.00035807e-07  9.00214857e-14  0.00000000e+00   14.731592
 -5.427  3.01673769e-07  9.10070631e-14  0.00000000e+00   14.726165
 -5.426  3.03320315e-07  9.20032132e-14  0.00000000e+00   14.720738
 -5.425  3.04975487e-07  9.30100475e-14  0.00000000e+00   14.715312
 -5.424  3.06639329e-07  9.40276784e-14  0.00000000e+00   14.709888
 -5.423  3.08311887e-07  9.50562196e-14  0.00000000e+00   14.704465
 -5.422  3.09993203e-07  9.60957860e-14  0.00000000e+00   14.699042
 -5.421  3.11683323e-07  9.71464936e-14  0.00000000e+00   14.693621
 -5.420  3.13382290e-07  9.82084597e-14  0.00000000e+00   14.688200
 -5.419  3.15090150e-07  9.92818027e-14  0.00000000e+00   14.682781
 -5.418  3.16806948e-07  1.00366642e-13  0.00000000e+00   14.677362
 -5.417  3.18532729e-07  1.01463099e-13  0.00000000e+00   14.671944
 -5.416  3.20267538e-07  1.02571296e-13  0.00000000e+00   14.666528
 -5.415  3.22011421e-07  1.03691355e-13  0.00000000e+00   14.661112
 -5.414  3.23764425e-07  1.04823403e-13  0.00000000e+00   14.655698
 -5.413  3.25526594e-07  1.05967564e-13  0.00000000e+00   14.650285
 -5.412  3.27297977e-07  1.07123966e-13  0.00000000e+00   14.644872
 -5.411  3.29078618e-07  1.08292737e-13  0.00000000e+00   14.639461
 -5.410  3.30868566e-07  1.09474008e-13  0.00000000e+00   14.634050
 -5.409  3.32667866e-07  1.10667909e-13  0.00000000e+00   14.628640
 -5.408  3.34476567e-07  1.11874574e-13  0.00000000e+00   14.623232
 -5.407  3.36294716e-07  1.13094136e-13  0.00000000e+00   14.617824
 -5.406  3.38122360e-07  1.14326730e-13  0.00000000e+00   14.612418
 -5.405  3.39959548e-07  1.15572494e-13  0.00000000e+00   14.607013
 -5.404  3.41806327e-07  1.16831565e-13  0.00000000e+00   14.601608
 -5.403  3.43662747e-07  1.18104083e-13  0.00000000e+00   14.596205
 -5.402  3.45528855e-07  1.19390189e-13  0.00000000e+00   14.590802
 -5.401  3.47404700e-07  1.20690026e-13  0.00000000e+00   14.585400
 -5.400  3.49290333e-07  1.22003737e-13  0.00000000e+00   14.580000
 -5.399  3.51185801e-07  1.23331467e-13  0.00000000e+00   14.574601
 -5.398  3.53091155e-07  1.24673364e-13  0.00000000e+00   14.569202
 -5.397  3.55006445e-07  1.26029576e-13  0.00000000e+00   14.563805
 -5.396  3.56931719e-07  1.27400252e-13  0.00000000e+00   14.558408
 -5.395  3.58867030e-07  1.28785545e-13  0.00000000e+00   14.553013
 -5.394  3.60812427e-07  1.30185608e-13  0.00000000e+00   14.547618
 -5.393  3.62767962e-07  1.31600594e-13  0.00000000e+00   14.542224
 -5.392  3.64733684e-07  1.33030660e-13  0.00000000e+00   14.536832
 -5.391  3.66709646e-07  1.34475964e-13  0.00000000e+00   14.531441
 -5.390  3.68695899e-07  1.35936666e-13  0.00000000e+00   14.526050
 -5.389  3.70692494e-07  1.37412925e-13  0.00000000e+00   14.520661
 -5.388  3.72699484e-07  1.38904906e-13  0.00000000e+00   14.515272
 -5.387  3.74716921e-07  1.40412771e-13  0.00000000e+00   14.509885
 -5.386  3.76744858e-07  1.41936688e-13  0.00000000e+00   14.504498
 -5.385  3.78783347e-07  1.43476824e-13  0.00000000e+00   14.499112
 -5.384  3.80832441e-07  1.45033348e-13  0.00000000e+00   14.493728
 -5.383  3.82892194e-07  1.46606432e-13  0.00000000e+00   14.488345
 -5.382  3.84962659e-07  1.48196249e-13  0.00000000e+00   14.482962
 -5.381  3.87043890e-07  1.49802973e-13  0.00000000e+00   14.477581
 -5.380  3.89135940e-07  1.51426780e-13  0.00000000e+00   14.472200
 -5.379  3.91238865e-07  1.53067850e-13  0.00000000e+00   14.466821
 -5.378  3.93352719e-07  1.54726361e-13  0.00000000e+00   14.461442
 -5.377  3.95477556e-07  1.56402497e-13  0.00000000e+00   14.456064
 -5.376  3.97613432e-07  1.58096441e-13  0.00000000e+00   14.450688
 -5.375  3.99760402e-07  1.59808379e-13  0.00000000e+00   14.445312
 -5.374  4.01918521e-07  1.61538497e-13  0.00000000e+00   14.439938
 -5.373  4.04087846e-07  1.63286987e-13  0.00000000e+00   14.434565
 -5.372  4.06268432e-07  1.65054039e-13  0.00000000e+00   14.429192
 -5.371  4.08460337e-07  1.66839847e-13  0.00000000e+00   14.423821
 -5.370  4.10663616e-07  1.68644605e-13  0.00000000e+00   14.418450
 -5.369  4.12878326e-07  1.70468512e-13  0.00000000e+00   14.413080
 -5.368  4.15104526e-07  1.72311767e-13  0.00000000e+00   14.407712
 -5.367  4.17342272e-07  1.74174572e-13  0.00000000e+00   14.402344
 -5.366  4.19591622e-07  1.76057129e-13  0.00000000e+00   14.396978
 -5.365  4.21852634e-07  1.77959645e-13  0.00000000e+00   14.391613
 -5.364  4.24125366e-07  1.79882327e-13  0.00000000e+00   14.386248
 -5.363  4.26409878e-07  1.81825384e-13  0.00000000e+00   14.380885
 -5.362  4.28706228e-07  1.83789030e-13  0.00000000e+00   14.375522
 -5.361  4.31014474e-07  1.85773477e-13  0.00000000e+00   14.370160
 -5.360  4.33334677e-07  1.87778943e-13  0.00000000e+00   14.364800
 -5.359  4.35666897e-07  1.89805645e-13  0.00000000e+00   14.359440
 -5.358  4.38011192e-07  1.91853805e-13  0.00000000e+00   14.354082
 -5.357  4.40367624e-07  1.93923645e-13  0.00000000e+00   14.348725
 -5.356  4.42736253e-07  1.96015390e-13  0.00000000e+00   14.343368
 -5.355  4.45117141e-07  1.98129269e-13  0.00000000e+00   14.338013
 -5.354  4.47510347e-07  2.00265510e-13  0.00000000e+00   14.332658
 -5.353  4.49915933e-07  2.02424347e-13  0.00000000e+00   14.327304
 -5.352  4.52333962e-07  2.04606014e-13  0.00000000e+00   14.321952
 -5.351  4.54764496e-07  2.06810747e-13  0.00000000e+00   14.316600
 -5.350  4.57207596e-07  2.09038786e-13  0.00000000e+00   14.311250
 -5.349  4.59663325e-07  2.11290372e-13  0.00000000e+00   14.305901
 -5.348  4.62131746e-07  2.13565751e-13  0.00000000e+00   14.300552
 -5.347  4.64612923e-07  2.15865168e-13  0.00000000e+00   14.295205
 -5.346  4.67106918e-07  2.18188873e-13  0.00000000e+00   14.289858
 -5.345  4.69613797e-07  2.20537118e-13  0.00000000e+00   14.284512
 -5.344  4.72133622e-07  2.22910157e-13  0.00000000e+00   14.279168
 -5.343  4.74666458e-07  2.25308247e-13  0.00000000e+00   14.273824
 -5.342  4.77212370e-07  2.27731647e-13  0.00000000e+00   14.268482
 -5.341  4.79771424e-07  2.30180619e-13  0.00000000e+00   14.263141
 -5.340  4.82343683e-07  2.32655429e-13  0.00000000e+00   14.257800
 -5.339  4.84929215e-07  2.35156344e-13  0.00000000e+00   14.252461
